8.4831	0.0155	16.0129	0.3714	16.4145	0.0339	12.7050	0.0227	9.1861	0.0224	19.1795	0.0337	10.7151	0.0356
8.4626	0.0187	16.5001	0.9518	16.4057	0.0338	12.6974	0.0261	9.1655	0.0240	19.1683	0.0285	10.7614	0.0230
8.4731	0.0195	18.0479	0.7313	16.4233	0.0373	12.6733	0.0395	9.1755	0.0132	19.1625	0.0288	10.7931	0.0432
8.5013	0.0174	16.0826	0.7829	16.4080	0.0289	12.6628	0.0335	9.1714	0.0147	19.1460	0.0332	10.7720	0.0436
8.5224	0.0263	17.0143	0.2456	16.4192	0.0321	12.6470	0.0391	9.1356	0.0207	19.1296	0.0363	10.6969	0.0462
8.5060	0.0189	17.1444	0.7023	16.4121	0.0227	12.6399	0.0320	9.1222	0.0246	19.1191	0.0428	10.7515	0.0323
8.5505	0.0302	16.7557	0.3167	16.4075	0.0243	12.6364	0.0312	9.0958	0.0187	19.1138	0.0332	10.7825	0.0210
8.5605	0.0152	16.4966	1.0412	16.3946	0.0195	12.6071	0.0288	9.0864	0.0207	19.0856	0.0423	10.8271	0.0461
8.5411	0.0210	16.0129	1.3500	16.3916	0.0273	12.6112	0.0313	9.1145	0.0234	19.0839	0.0309	10.8758	0.0381
8.5535	0.0257	16.4039	1.1596	16.3776	0.0254	12.5948	0.0401	9.1122	0.0152	19.0733	0.0316	10.8564	0.0271
8.5816	0.0167	15.1727	0.4126	16.3793	0.0231	12.5960	0.0397	9.1057	0.0206	19.0575	0.0330	10.8441	0.0246
8.5822	0.0178	15.4893	0.6155	16.3623	0.0251	12.5778	0.0282	9.1110	0.0157	19.0387	0.0308	10.8083	0.0230
8.5974	0.0128	16.9322	0.5440	16.3547	0.0285	12.5655	0.0349	9.1245	0.0143	19.0323	0.0287	10.7837	0.0525
8.6244	0.0178	15.2050	0.5491	16.3359	0.0327	12.5356	0.0279	9.1192	0.0187	19.0124	0.0401	10.8617	0.0300
8.6267	0.0104	14.5296	0.1504	16.3254	0.0271	12.5098	0.0365	9.0559	0.0181	18.9977	0.0318	10.8488	0.0337
8.6174	0.0109	16.1067	0.0425	16.3025	0.0237	12.5027	0.0364	9.0219	0.0167	18.9461	0.0363	10.8693	0.0367
8.6273	0.0092	16.9093	0.8324	16.2579	0.0369	12.4851	0.0258	8.9891	0.0177	18.9502	0.0295	10.7978	0.0329
8.6760	0.0248	16.0041	0.1010	16.2169	0.0247	12.4593	0.0310	8.9539	0.0182	18.9109	0.0329	10.7327	0.0440
8.6813	0.0137	16.4004	0.8882	16.1712	0.0293	12.4441	0.0315	8.9357	0.0185	18.8951	0.0448	10.7257	0.0365
8.6901	0.0259	15.1364	0.8193	16.1272	0.0312	12.4289	0.0433	8.9404	0.0214	18.8711	0.0392	10.8060	0.0268
8.7411	0.0149	14.0951	1.1974	16.1114	0.0363	12.4001	0.0425	8.8947	0.0225	18.8488	0.0424	10.7685	0.0303
8.7364	0.0165	14.4481	1.0239	16.0141	0.0524	12.3843	0.0465	8.8536	0.0210	18.8118	0.0388	10.7650	0.0346
8.7639	0.0150	15.7842	1.4715	15.9419	0.0590	12.3438	0.0246	8.8085	0.0188	18.8160	0.0291	10.7169	0.0323
8.7704	0.0130	17.1145	0.4836	15.9021	0.0612	12.3280	0.0394	8.7974	0.0185	18.7995	0.0347	10.7972	0.1398
8.8296	0.0231	17.2218	0.2145	15.8470	0.0602	12.2881	0.0342	8.7944	0.0185	18.7579	0.0401	11.3812	0.0219
8.7950	0.0166	16.8548	0.3846	15.8001	0.0363	12.2629	0.0322	8.7458	0.0236	18.7585	0.0318	11.0716	0.0206
8.8214	0.0152	16.6572	0.3982	15.7490	0.0626	12.2483	0.0273	8.7176	0.0162	18.7251	0.0365	11.0300	0.0335
8.8659	0.0207	16.2808	0.3180	15.7156	0.0547	12.2172	0.0374	8.7035	0.0153	18.6963	0.0434	10.9760	0.1379
8.8923	0.0146	16.6666	0.9682	15.7051	0.0528	12.2178	0.0388	8.6971	0.0119	18.6706	0.0549	11.5266	0.0454
8.8800	0.0172	16.4497	0.5460	15.6875	0.0534	12.1879	0.0366	8.6906	0.0169	18.6653	0.0341	11.0376	0.0521
8.9129	0.0155	16.7334	0.3645	15.6359	0.0473	12.1785	0.0262	8.6742	0.0178	18.6295	0.0337	10.9649	0.0609
8.9445	0.0232	16.5458	0.0337	15.6142	0.0507	12.1205	0.0266	8.6467	0.0219	18.6195	0.0326	11.7839	0.0297
8.9685	0.0154	16.4333	0.1688	15.6077	0.0541	12.1146	0.0234	8.6385	0.0222	18.5885	0.0399	10.9877	0.2819
8.9990	0.0143	17.0489	0.2482	15.5773	0.0641	12.0841	0.0301	8.6297	0.0161	18.5615	0.0400	10.9221	0.0560
8.9615	0.0171	16.8894	0.0950	15.5157	0.0454	12.0466	0.0312	8.6584	0.0175	18.5574	0.0344	10.8136	0.0686
9.0113	0.0281	16.1641	0.0783	15.4958	0.0314	12.0231	0.0283	8.6326	0.0167	18.5128	0.0441	10.9168	0.2044
9.0260	0.0163	16.2298	0.0542	15.4999	0.0437	11.9997	0.0299	8.6050	0.0155	18.5146	0.0460	10.8113	0.0285
9.0559	0.0209	15.8610	0.5170	15.4459	0.0362	11.9874	0.0212	8.5851	0.0185	18.4853	0.0430	10.8382	0.0372
9.0840	0.0196	14.7670	1.1725	15.4219	0.0403	11.9674	0.0274	8.6314	0.0343	18.4454	0.0441	10.8552	0.0274
9.0969	0.0154	14.1133	0.8259	15.3791	0.0306	11.9499	0.0304	8.6179	0.0261	18.4278	0.0571	10.8547	0.0583
9.1116	0.0155	15.5315	0.7962	15.3334	0.0273	11.9235	0.0410	8.6185	0.0482	18.5515	0.5211	10.8963	0.0172
9.1005	0.0148	17.3133	0.8879	15.3146	0.0425	11.9006	0.0287	8.6086	0.0618	18.7374	0.7627	10.8517	0.0308
9.1603	0.0175	17.1192	0.4010	15.3140	0.0315	11.8842	0.0377	8.5423	0.0343	19.0774	0.9709	10.8377	0.0285
9.1491	0.0217	17.8814	0.9138	15.2847	0.0246	11.8689	0.0251	8.5001	0.0387	21.4267	1.0775	10.8705	0.0418
9.1691	0.0227	16.7411	1.0207	15.2695	0.0344	11.8420	0.0395	8.4766	0.0423	21.4725	1.0113	10.8617	0.0304
9.2054	0.0198	16.8460	0.0255	15.2401	0.0273	11.8009	0.0340	8.4444	0.0310	21.9333	0.7108	10.8541	0.0349
9.1913	0.0218	17.1538	0.3581	15.2484	0.0397	11.7833	0.0440	8.4104	0.0375	22.1227	0.7466	10.8570	0.0300
9.2336	0.0229	18.1646	0.5032	15.2208	0.0366	11.7470	0.0270	8.3740	0.0195	22.6339	0.0182	10.8887	0.0161
9.2488	0.0186	15.8464	0.1364	15.2595	0.0386	11.7435	0.0333	8.3717	0.0325	22.3408	0.3146	10.8892	0.0215
9.2635	0.0225	16.7088	0.1795	15.2548	0.0354	11.7312	0.0343	8.3271	0.0241	21.7152	0.6889	10.9367	0.0207
9.3109	0.0182	16.9996	0.0406	15.2736	0.0532	11.7054	0.0280	8.2914	0.0222	21.9456	0.3832	10.9461	0.0250
9.2916	0.0239	16.3389	0.3961	15.2437	0.0685	11.6749	0.0304	8.2867	0.0193	21.7421	0.8581	10.9801	0.0202
9.3397	0.0136	16.0305	0.0567	15.2665	0.0640	11.6602	0.0327	8.2621	0.0192	20.8826	1.1753	10.9543	0.0238
9.3485	0.0115	16.3951	0.3445	15.2530	0.0869	11.6198	0.0378	8.2374	0.0104	20.8434	0.8665	11.0077	0.0369
9.3473	0.0155	18.0508	0.6631	15.2566	0.0947	11.6028	0.0227	8.2245	0.0206	20.7988	1.5658	11.0300	0.0173
9.3666	0.0172	15.1311	0.7832	15.2372	0.0480	11.5623	0.0430	8.2058	0.0195	20.6598	1.1985	11.0188	0.0237
9.3854	0.0199	13.3540	0.7539	15.1897	0.0715	11.5324	0.0382	8.1964	0.0236	20.1844	1.0667	11.0065	0.0324
9.4059	0.0289	13.2379	0.6221	15.1839	0.0640	11.5307	0.0356	8.1741	0.0321	20.2084	1.4881	11.0165	0.0184
9.4118	0.0204	15.4143	1.1695	15.1850	0.0658	11.4967	0.0269	8.1401	0.0183	20.0542	0.9928	11.0593	0.0226
9.4171	0.0222	15.5755	0.6894	15.2026	0.0365	11.4726	0.0381	8.1208	0.0162	20.8709	1.0893	11.0962	0.0222
9.4165	0.0272	14.1713	0.8473	15.1739	0.0571	11.4679	0.0309	8.1196	0.0185	20.1703	1.3978	11.1156	0.0266
9.4804	0.0300	12.9630	0.6312	15.1968	0.0434	11.4345	0.0347	8.1032	0.0320	20.0102	1.8655	11.1032	0.0241
9.5044	0.0259	13.0046	0.8206	15.1991	0.0393	11.4251	0.0251	8.1079	0.0357	20.4541	1.4893	11.1390	0.0320
9.5074	0.0343	12.6874	0.0540	15.2138	0.0218	11.3864	0.0194	8.1284	0.0322	19.2615	1.1901	11.1660	0.0234
9.5320	0.0409	12.6991	0.0665	15.1762	0.0266	11.3577	0.0247	8.4784	0.2055	21.0773	1.3053	11.2012	0.0256
9.5548	0.0395	12.6188	0.0493	15.1686	0.0156	11.3395	0.0396	8.7469	0.1091	19.5547	1.5862	11.2352	0.0171
9.5736	0.0309	12.5918	0.0592	15.1375	0.0269	11.3331	0.0265	8.6127	0.1367	19.8168	1.4931	11.2827	0.0157
9.5765	0.0371	12.6423	0.0424	15.1059	0.0181	11.2803	0.0298	8.3559	0.1545	19.6960	1.2282	11.3026	0.0152
9.6053	0.0374	12.6188	0.0493	15.0179	0.1610	11.2563	0.0195	8.2797	0.1213	19.4497	1.4082	11.3196	0.0285
9.6475	0.0210	12.5918	0.0521	15.0273	0.0229	11.2352	0.0248	8.2539	0.1697	19.6180	1.3813	11.3284	0.0252
9.6604	0.0259	12.5215	0.0416	14.9904	0.0207	11.2152	0.0320	8.0721	0.0709	19.4480	1.2886	11.3131	0.0241
9.6885	0.0475	12.5004	0.0456	15.0150	0.1821	11.2129	0.0277	8.0909	0.0237	19.3612	1.4001	11.2961	0.0312
9.7108	0.0430	12.5285	0.0385	14.9962	0.1945	11.1795	0.0243	8.0797	0.0231	19.0370	1.4136	11.2985	0.0281
9.7571	0.0403	12.5608	0.0564	15.0584	0.1943	11.1607	0.0268	8.0475	0.0362	19.4855	1.3961	11.3471	0.0220
9.7794	0.0380	12.5092	0.0413	14.9200	0.0712	11.1537	0.0322	8.0856	0.0251	19.9147	1.6845	11.3466	0.0248
9.7694	0.0503	12.4640	0.0373	14.9095	0.0581	11.1126	0.0335	8.1495	0.0349	20.6640	1.3684	11.3718	0.0216
9.8140	0.0438	12.4623	0.0212	14.8831	0.0598	11.0991	0.0312	8.3371	0.0576	20.6698	1.2128	11.3747	0.0169
9.8357	0.0345	12.4799	0.0388	14.7582	0.0487	11.0880	0.0239	8.5259	0.0162	20.9665	1.2945	11.3718	0.0150
9.9037	0.0442	12.4740	0.0278	14.7711	0.0811	11.0505	0.0255	8.4608	0.2066	21.3001	1.0833	11.3770	0.0179
9.9131	0.0488	12.4476	0.0478	14.6638	0.0662	11.0241	0.0320	8.2603	0.2098	21.1817	0.8650	11.3999	0.0180
9.9565	0.0479	12.4359	0.0456	14.6691	0.2691	10.9907	0.0362	7.8569	0.1259	21.8477	0.0381	11.4099	0.0086
9.9817	0.0221	12.4007	0.0305	14.8186	0.4014	10.9819	0.0344	7.7397	0.1325	22.0517	0.0376	11.4210	0.0212
